PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
6,LC100,-,mortality:acute,0.01,mg/L,lentic ,-,mosquito,ECOTOX,ECOTOX Details
6,LC100,-,mortality:acute,0.274,mg/L,renewal,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC15,-,mortality:acute,0,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC15,-,mortality:acute,3.986,mg/L,static,-,agile frog,ECOTOX,ECOTOX Details
6,LC15,-,mortality:acute,0.8,mg/L,static,-,hydra,ECOTOX,ECOTOX Details
6,LC15,-,mortality:acute,0.0001,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC15,-,mortality:acute,0.7,mg/L,static,-,hydra,ECOTOX,ECOTOX Details
6,LC15,-,mortality:acute,0,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC15,-,mortality:acute,0.0004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC16,-,mortality:acute,0.2,mg/L,static,-,african clawed frog,ECOTOX,ECOTOX Details
6,LC16,-,mortality:acute,10.8,mg/L,static,-,african clawed frog,ECOTOX,ECOTOX Details
6,LC16,-,mortality:acute,6.2,ppm,"environmental, unspecified",-,egyptian stemborer,ECOTOX,ECOTOX Details
6,LC16,-,mortality:acute,5.7,ppm,"environmental, unspecified",-,egyptian stemborer,ECOTOX,ECOTOX Details
6,LC16,-,mortality:acute,0.196,mg/L,static,-,african clawed frog,ECOTOX,ECOTOX Details
6,LC16,-,mortality:acute,10.8,mg/L,static,-,african clawed frog,ECOTOX,ECOTOX Details
6,LC16,-,mortality:acute,4.2,ppm,"environmental, unspecified",-,egyptian stemborer,ECOTOX,ECOTOX Details
6,LC16,-,mortality:acute,7.6,ppm,"environmental, unspecified",-,egyptian stemborer,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,1.265,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
-1,LC20,-,mortality:acute,0.06005,ug/eu,"environmental, unspecified",-,wasp,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,0.805,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,0.00000472,mg,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
-1,LC20,-,mortality:acute,0.05484,ug/eu,"environmental, unspecified",-,wasp,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,0.691,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,0.971,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,3460,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,0.0000045,mg,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,9.2,ppm,"environmental, unspecified",-,egyptian stemborer,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,7.6,ppm,"environmental, unspecified",-,egyptian stemborer,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,400,ppm,dipped or soaked,-,egyptian cotton leafworm,ECOTOX,ECOTOX Details
-1,LC25,-,mortality:acute,8.3,ppm,oral,-,common cutworm,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,6,ppm,"environmental, unspecified",-,egyptian stemborer,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.72,mg/L,static,-,snail,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,8.4,ppm,"environmental, unspecified",-,egyptian stemborer,ECOTOX,ECOTOX Details
6,LC30,-,mortality:acute,0.885,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
6,LC30,-,mortality:acute,0.75,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
6,LC30,-,mortality:acute,1.082,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
6,LC30,-,mortality:acute,1.402,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
6,LC40,-,mortality:acute,0.959,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
6,LC40,-,mortality:acute,1.531,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
6,LC40,-,mortality:acute,1.187,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
6,LC40,-,mortality:acute,0.805,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
2,LC50,algae,ecotox,0.23,mg/L,-,-,-,ACToR,"UK Pesticide usage, ecotoxicity and hazard classification : Algae LC50 [2158]"
2,LC50,fish,ecotox,0.003,mg/L,-,-,-,ACToR,"UK Pesticide usage, ecotoxicity and hazard classification : Fish LC50 [2158]"
5,LC50,daphnia,acute,1.7,mg/m3,-,-,-,ACToR,"UK Pesticide usage, ecotoxicity and hazard classification : Daphnia LC50 [2158]"
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.2,mg/L,static,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.14,mg/L,flow-through,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.18,mg/L,static,-,nile tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,31.5,ppm,spray,-,oriental fruit moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.004,mg/L,static,-,tadpole shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,0.001,mg/L,lentic ,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1926.5,ppm,oral,-,black rat,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,50600,ug/eu,"environmental, unspecified",-,bundaberg canegrub,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.65,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,180,ppm,"environmental, unspecified",-,egyptian cotton leafworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0002,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0171,g/m2,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.043,mg/L,static,-,walleye,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0236389,mg/L,static,-,jumbo tiger prawn,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.15,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1100,ppm,oral,-,northern bobwhite quail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.41,mg/L,static,-,catla,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0246,mg/L,aquatic - not reported,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.64,mg/L,static,-,catla,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,191.722,mg/L,"environmental, unspecified",-,mountain pine cone beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,aquatic - not reported,-,midge,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,6200,ug/eu,"environmental, unspecified",-,negatoria canegrub,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11.5,ppm,"environmental, unspecified",-,common cutworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0019,mg/L,flow-through,-,water boatman,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.35,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.45,ppm,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.16,ug/eu,"environmental, unspecified",-,sevenspotted lady beetle,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,2000,ug/eu,"environmental, unspecified",-,nambour canegrub,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,flow-through,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.1439,mg/L,renewal,-,chinese mitten crab,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0052,mg/L,direct,-,potato cyst nematode,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,262,mg/kg,-,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0002,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0021,mg/L,aquatic - not reported,-,beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.226,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.774,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.3,mg/L,flow-through,-,rohu,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2,mg/L,"environmental, unspecified",-,cotton leafworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0017,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.000008,mg/org,"topical, general",-,codling moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0043,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0026,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.93,mg/L,multiple routes between application groups,-,egyptian cotton leafworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,13.6,mg/L,"environmental, unspecified",-,common cutworm,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,2.62,ug/eu,"environmental, unspecified",-,convergent lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,flow-through,-,tidewater silverside,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.28,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.38,ppm,renewal,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.009,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,41,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0034,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,268.5,ppm,"environmental, unspecified",-,hairy rose beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.3,mg/L,static,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.41,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.9,mg/L,static,-,crab,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.2,mg/L,static,-,crab,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.44,mg/L,static,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0002,mg/L,flow-through,-,opossum shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,renewal,-,shrimp,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,1000,ug/eu,"environmental, unspecified",-,southern one-year canegrub,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3,mg/L,static,-,snail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.84,mg/L,"environmental, unspecified",-,red scale parasite,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,409.2,mg/L,"environmental, unspecified",-,codling moth,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.000053,mg/org,"topical, general",-,codling moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3370.2,ppm,oral,-,black rat,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.9,ppm,direct,-,potato cyst nematode,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0017,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0036,mg/L,static,-,harpacticoid copepod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0002,mg/L,flow-through,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.35,mg/L,static,-,catla,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0021,mg/L,aquatic - not reported,-,beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.32,mg/L,static,-,rohu,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.009,mg/L,flow-through,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1276.2,ppm,oral,-,black rat,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.7,mg/L,static,-,rohu,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0018,mg/L,static,-,tidewater silverside,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,16.6,mg/L,"environmental, unspecified",-,cotton leafworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0134,mg/L,flow-through,-,threespine stickleback,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0032,mg/L,static,-,pygmy backswimmer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0006,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.43,mg/L,"environmental, unspecified",-,common cutworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,122,ppm,direct,-,india blue earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.6,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.005,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.026,mg/L,static,-,cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,85.5,mg/L,"environmental, unspecified",-,common cutworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2630,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3000,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.3096,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0112,mg/L,static,-,water bug,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,7000,ug/eu,"environmental, unspecified",-,childers canegrub,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.02,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,44.7,mg/L,"environmental, unspecified",-,common cutworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.008,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,22.3,mg/L,"environmental, unspecified",-,common cutworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.124,mg/L,static,-,nile tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0016,mg/L,static,-,crayfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.7,mg/L,"environmental, unspecified",-,cotton leafworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0041,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.4,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0036,mg/L,spray,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.7,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.92,ppm,"environmental, unspecified",-,common cutworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0103,mg/L,aquatic - not reported,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.018,mg/L,static,-,stonefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.045,mg/L,aquatic - not reported,-,tench,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0393,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.2,mg/L,static,-,western mosquitofish,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,21300,ug/eu,"environmental, unspecified",-,greyback cane beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,421.3,mg/kg,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,aquatic - not reported,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0282069,mg/L,static,-,jumbo tiger prawn,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0987,mg/L,renewal,-,nile tilapia,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,3400,ug/eu,"environmental, unspecified",-,childers canegrub,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.024,mg/L,static,-,walleye,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,stonefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.2,mg/L,static,-,nile tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0042,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,aquatic - not reported,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1088.3,ppm,hand spray,-,tufted apple bud moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,renewal,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.385,mg/L,static,-,brine shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,251,mg/L,static,-,brine shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.41,mg/L,static,-,rohu,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.001,mg/L,flow-through,-,california grunion,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10.67,mg/L,static,-,rotifer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.136,mg/L,flow-through,-,sheepshead minnow,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.024,ug/bee,"topical, general",-,honey bee,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2480,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.24,mg/L,static,-,tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0002,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0016,mg/L,static,-,pygmy backswimmer,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,34000,ug/eu,"environmental, unspecified",-,greyback cane beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0009,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0084,mg/L,static,-,harpacticoid copepod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,337.3,ppm,"environmental, unspecified",-,hairy rose beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,28.58,ppm,soil,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0047,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0042,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
