PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
6,LC01,-,mortality:acute,0.0799,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC05,-,mortality:acute,0.1111,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.041,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.1324,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.001,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0003,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC15,-,mortality:acute,0.149,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,0.0011,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,0.714286,mg/L,"environmental, unspecified",-,tufted apple bud moth,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,0.09,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.0057,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC30,-,mortality:acute,0.024012,ppm,"environmental, unspecified",-,rice weevil,ECOTOX,ECOTOX Details
6,LC30,-,mortality:acute,0.16,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC30,-,mortality:acute,0.0012,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC40,-,mortality:acute,0.26,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC40,-,mortality:acute,0.0013,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0026,mg/L,static,-,copepod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,131.3,ppm,spray,-,carrot weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,593,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0008,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.004,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,0.0086,mg/L,aquatic - not reported,-,grass carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,23.1,ppm,spray,-,spotted tentiform leafminer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0006,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0021,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0086,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0161,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,534,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0019,mg/L,static,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,38,ppm,"environmental, unspecified",-,pink bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1000,ppm,culture medium,-,nematode,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.115,mg/L,flow-through,-,bullfrog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.93,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0157,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0163,mg/L,aquatic - not reported,-,northern pike,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.56,mg/L,flow-through,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.075,ppm,oral,-,douglas-fir tussock moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.24,ppm,oral,-,douglas-fir tussock moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0249,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0053,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0008,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,145,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0099,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.013,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0068,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0007,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1868,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.63,ppm,oral,-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.314,mg/L,flow-through,-,rainbow trout,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.00000815,AI,"environmental, unspecified",-,sorghum stem borer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0199,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0053,mg/L,aquatic - not reported,-,northern pike,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,266,ppm,"environmental, unspecified",-,pink bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0024,mg/L,static,-,lahontan cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.115039,mg/L,flow-through,-,bullfrog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.2048,ppm,"environmental, unspecified",-,cowpea weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0114,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,renewal,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.075,mg/L,static,-,tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.00006,mg,"topical, general",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,471,mg/L,"environmental, unspecified",-,leafminer parasitoid,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,60.29,ppm,spray,-,bihar hairy caterpillar,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.03,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
0,LC50,-,mortality:acute,2.07,-,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0054,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.74,mg/L,static,-,pondmussel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.018,mg/L,static,-,leon springs pupfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.014,mg/L,static,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0009,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0046,mg/L,flow-through,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,0.1552,mg/L,aquatic - not reported,-,goldfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,52.58,ppm,oral,-,soybean looper moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0076,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10.8,ppm,"topical, general",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.1,mg/L,"environmental, unspecified",-,rove beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2,mg/L,immersion,-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10,mg/L,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.8,mg/L,static,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.019,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,0.0069,mg/L,aquatic - not reported,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.1,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0068,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.515,mg/L,static,-,fragile papershell,ECOTOX,ECOTOX Details
0,LC50,-,mortality:acute,3.72,-,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.00000393,AI,"environmental, unspecified",-,sorghum stem borer,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,3170,ug/eu,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0014,mg/L,static,-,red swamp crayfish,ECOTOX,ECOTOX Details
0,LC50,-,mortality:acute,2.06,-,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
0,LC50,-,mortality:acute,0.12,-,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
0,LC50,-,mortality:acute,7.69,-,dipped or soaked,-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.06,mg/kg,"topical, general",-,soybean looper moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.00273903,mg/L,flow-through,-,channel catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0111,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.09,mg/kg,"topical, general",-,soybean looper moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,22.28,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.69,mg/kg,"topical, general",-,soybean looper moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,157,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0012,mg/L,static,-,blackfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11.81,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.98,ug/eu,"environmental, unspecified",-,convergent lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,97,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0072,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,44,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.46,ug/eu,"environmental, unspecified",-,sevenspotted lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.008,mg/L,flow-through,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.047,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0022,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0027,mg/L,static,-,greenthroat darter,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0283,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.91,mg/L,renewal,-,flagfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0064,mg/L,flow-through,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.42,mg/L,direct,-,eulophid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0044,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.55,mg/L,renewal,-,flagfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,22356.3,ppm,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0039,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0014,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.5,mg/L,aquatic - not reported,-,water boatman,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,322,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0136,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,crayfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0023,mg/L,static,-,brook trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,aquatic - not reported,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,255,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0033,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,590,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,32.4,mg/L,"environmental, unspecified",-,codling moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,60,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.4,mg/L,static,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0027,mg/L,static,-,greenthroat darter,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0035,mg/L,aquatic - not reported,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0143,mg/L,aquatic - not reported,-,northern pike,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0017,mg/L,static,-,spotfin chub,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,832,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,12,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,65.6,ppm,spray,-,carrot weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0035,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0006,mg/L,static,-,red swamp crayfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0018,mg/L,static,-,lahontan cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,14.01,mg/L,flow-through,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.41814,mg/L,"environmental, unspecified",-,aphid,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.747,g/m2,hand spray,-,european corn borer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.184,mg/L,renewal,-,white sucker,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0349,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0028,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.014,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.03,mg/L,aquatic - not reported,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0087,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.005,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0057,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1200,ppm,"environmental, unspecified",-,white pine weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0018,mg/L,aquatic - not reported,-,channel catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.62,mg/L,"topical, general",-,pink bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.58,mg/L,flow-through,-,blackfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0000413,g/m2,oral,-,cabbage white,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0029,mg/L,static,-,brook trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.132,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,1000,ppm,spray,-,parasitoid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0058,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.003,ppm,oral,-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.0014,ppm,"environmental, unspecified",-,cowpea weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.006,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.331,ppm,oral,-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,620,mg/L,"environmental, unspecified",-,eulophid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,842.4,ppm,direct,-,braconid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,39.4,ppm,oral,-,soybean looper moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.18,mg/L,direct,-,eulophid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.45,mg/L,static,-,pond snail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0034,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0009,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,565.8,ppm,spray,-,common green lacewing,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,brown shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.438,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,193.1,mg/L,static,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0081,mg/L,static,-,apache trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0045,mg/L,aquatic - not reported,-,eastern treehole mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,451,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.81,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0095,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,336,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.004,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6870,ppm,dipped or soaked,-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0088,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0055,mg/L,flow-through,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.1048,g/m2,"environmental, unspecified",-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0032,mg/L,flow-through,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.62,mg/L,"environmental, unspecified",-,pink bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,flow-through,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.005,mg/L,static,-,razorback sucker,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.432,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.20111,mg/L,"environmental, unspecified",-,aphid,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,26.1,ppm,"topical, general",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1590.3,ppm,oral,-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,35,mg/L,aquatic - not reported,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0081,mg/L,aquatic - not reported,-,northern pike,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0082,mg/L,static,-,razorback sucker,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0016,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10.3099,mg/L,"environmental, unspecified",-,common australian lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.009,mg/L,static,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0023,mg/L,static,-,blackfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0036,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,620,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,northern pink shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0071,mg/L,aquatic - not reported,-,northern pike,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.029,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0009,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0187,mg/L,aquatic - not reported,-,grass carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0017,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0094,mg/L,aquatic - not reported,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.59,mg/L,flow-through,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1051,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,20.97,mg/L,"environmental, unspecified",-,pink bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.097,mg/L,static,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.009,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0445,mg/L,aquatic - not reported,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0000029,g/m2,"environmental, unspecified",-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.177,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0244,mg/L,static,-,colorado squawfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.858,ppm,"environmental, unspecified",-,cowpea weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,46479,mg/L,"environmental, unspecified",-,pink bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,53,mg/L,aquatic - not reported,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,renewal,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.3,ppm,"environmental, unspecified",-,codling moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0194,mg/L,static,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0006,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0007,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.004,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0105,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.9,mg/L,"environmental, unspecified",-,pink bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,546,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,311,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.001,mg/L,static,-,common malaria mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,954.8,g/m2,"environmental, unspecified",-,lesser grain borer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.57,mg/L,renewal,-,flagfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0044,mg/L,static,-,lahontan cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,119,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.3,mg/L,aquatic - not reported,-,dragonfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0022,mg/L,flow-through,-,atlantic silverside,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.022,mg/L,static,-,sheepshead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.025,mg/L,aquatic - not reported,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,0.0131,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0014,mg/L,lentic ,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0035,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,282,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,crayfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.032,mg/L,flow-through,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.2457,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0006,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.4,mg/L,aquatic - not reported,-,frog,ECOTOX,ECOTOX Details
