PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.8,mg/L,"environmental, unspecified",-,tomato leaf miner,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,leaching ,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0112,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.64,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0034,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,leaching ,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.18,mg/L,"environmental, unspecified",-,rough bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0052,mg/L,static,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,lentic ,-,gizzard shad,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,renewal,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0002,mg/L,lentic ,-,gizzard shad,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.5,ppm,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,32.14,mg/L,"environmental, unspecified",-,tomato leaf miner,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,524.81,ppm,"environmental, unspecified",-,rust-red flour beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,226.8,mg/L,"environmental, unspecified",-,european red mite,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,366.75,mg/L,dipped or soaked,-,two-spotted spider mite,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.043,ppm,oral,-,codling moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.49,mg/L,"environmental, unspecified",-,red scale parasite,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.03224,ppm,"environmental, unspecified",-,red imported fire ant,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0029,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.18,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,33.9,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,flow-through,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.038,mg/L,aquatic - not reported,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,330,ppm,"environmental, unspecified",-,rust-red flour beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,renewal,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,leaching ,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,76.2,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,54.3,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,25.1,mg/L,"environmental, unspecified",-,european red mite,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,87.7,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.005,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.012,mg/L,direct,-,parasitoid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,17.4,ppm,"environmental, unspecified",-,mango bark beetle ,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.675,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0319,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
5,LC50,-,ecotox,16,mg/kg,-,-,tiger worm,EFSA,EFSA details
5,LC50,-,ecotox,0.0001,mg/L,-,-,rainbow trout,EFSA,EFSA details
5,LC50,-,ecotox,0.0001,mg/L,-,-,rainbow trout,EFSA,EFSA details
5,LC50,-,ecotox,16,mg/kg,-,-,tiger worm,EFSA,EFSA details
6,LC90,-,mortality:acute,17.4,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,95,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,1981,ppm,spray,-,old world bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,348,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,25.3,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,17.5,mg/L,"environmental, unspecified",-,rough bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,1.03,mg/L,"environmental, unspecified",-,oblique banded leaf roller,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,9.24,mg/L,"environmental, unspecified",-,oblique banded leaf roller,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,167,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
-1,LC90,-,mortality:acute,0.38,ug/eu,"environmental, unspecified",-,corn earworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,145,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,220,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,211,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,69.7,mg/L,"environmental, unspecified",-,common cutworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,33.1,mg/L,"environmental, unspecified",-,rough bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,25.6,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,725,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,32.5,mg/L,"environmental, unspecified",-,rough bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.1,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,24.5,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,126.6,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,18.2,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,954.5,mg/L,"environmental, unspecified",-,european red mite,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,19.1,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,1355.5,mg/L,"environmental, unspecified",-,european red mite,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,42.7,mg/L,"environmental, unspecified",-,rough bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,49,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
-1,LC90,-,mortality:acute,0.51,ug/eu,"environmental, unspecified",-,corn earworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,68.8,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,5288.1,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,2890,mg/L,"environmental, unspecified",-,western corn rootworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,257,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
-1,LC90,-,mortality:acute,3.01,ug/eu,"environmental, unspecified",-,corn earworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,108,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,1.9,ppm,"environmental, unspecified",-,mango bark beetle ,ECOTOX,ECOTOX Details
-1,LC90,-,mortality:acute,2.28,ug/eu,"environmental, unspecified",-,sweetpotato weevil,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,95.12,ppm,"environmental, unspecified",-,mango bark beetle ,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,2520,mg/L,"environmental, unspecified",-,western corn rootworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,3.13,mg/L,"environmental, unspecified",-,rough bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,9.82,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
-1,LC90,-,mortality:acute,0.56,ug/eu,"environmental, unspecified",-,sweetpotato weevil,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,336,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,12.42,ppm,"environmental, unspecified",-,mango bark beetle ,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.96,mg/L,"environmental, unspecified",-,rough bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.11,mg/L,"environmental, unspecified",-,rough bollworm,ECOTOX,ECOTOX Details
-1,LC90,-,mortality:acute,6.71,ug/eu,"environmental, unspecified",-,sugarcane beetle,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,124,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,21.2,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,139,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,11.9,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,37.1,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,52.1,mg/L,"environmental, unspecified",-,rough bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,66.8,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,28.8,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,0.021,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,23.8,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
-1,LC90,-,mortality:acute,5.8,ug/eu,"environmental, unspecified",-,corn earworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,552,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,358,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,31.2,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,174.9,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,141,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,3160,mg/L,"environmental, unspecified",-,western corn rootworm,ECOTOX,ECOTOX Details
-1,LC90,-,mortality:acute,5.41,ug/eu,"environmental, unspecified",-,sugarcane beetle,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,24,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,592.5,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,76.7,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,5.75,mg/L,"environmental, unspecified",-,rough bollworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,1.38,ppm,"environmental, unspecified",-,mango bark beetle ,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,50.1,mg/L,"environmental, unspecified",-,common cutworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,1031.1,mg/L,"environmental, unspecified",-,european red mite,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,118.1,ppm,"environmental, unspecified",-,mango bark beetle ,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,4.18,ppm,"environmental, unspecified",-,mango bark beetle ,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,340,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,177.5,mg/L,"environmental, unspecified",-,european red mite,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,3.2,ppm,"environmental, unspecified",-,mango bark beetle ,ECOTOX,ECOTOX Details
6,LC95,-,mortality:acute,0.0182,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC95,-,mortality:acute,0.0128,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC95,-,mortality:acute,0.29,ppm,oral,-,silkworm,ECOTOX,ECOTOX Details
6,LC95,-,mortality:acute,0.0319,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC95,-,mortality:acute,0.0191,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC95,-,mortality:acute,2.4,mg/L,"environmental, unspecified",-,hunting billbug,ECOTOX,ECOTOX Details
6,LC95,-,mortality:acute,0.09,ppm,oral,-,silkworm,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,12,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,13.5,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0,mg/L,static,-,japanese medaka,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,12,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0064,g/m2,oral,-,ground beetle,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,20,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,15,ppm,dipped or soaked,-,citrus leafminer,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,5,ppm,"topical, general",-,lacewing,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.026,g/m2,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,5.8,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0002,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,20,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,16,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,2396.53,mg/L,"environmental, unspecified",-,european elm bark beetle,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,29500,ppm,"environmental, unspecified",-,honey bee,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,29500,ppm,"environmental, unspecified",-,honey bee,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,20,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,29500,ppm,"environmental, unspecified",-,honey bee,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,26,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,20,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0004,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0112085,g/m2,ground spray,-,cutworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0002,mg/L,static,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0084,g/m2,spray,-,braconid wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0084,g/m2,spray,-,braconid parasitoid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,5,ppm,"topical, general",-,spotless ladybird beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,9700,ppm,"environmental, unspecified",-,southern house mosquito,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.022,g/m2,"environmental, unspecified",-,spring tiphia,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,200,mg/L,"environmental, unspecified",-,orchid weevil,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.001,mg/L,static,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,30,mg/L,dermal,-,buff tailed bumblebee,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0003,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.022417,g/m2,"environmental, unspecified",-,meadow spittlebug,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0100877,g/m2,spray,-,cutworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,1,mg/kg,"environmental, unspecified",-,rice weevil,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0002,mg/L,static,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.118,g/m2,fumigation,-,southern house mosquito,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.022,g/m2,"environmental, unspecified",-,spring tiphia,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0084,g/m2,spray,-,braconid parasitoid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0084,g/m2,"topical, general",-,braconid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0001,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,15,ppm,"environmental, unspecified",-,citrus leafminer,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0084,g/m2,"topical, general",-,braconid wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.022,g/m2,"environmental, unspecified",-,spring tiphia,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,50,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0003,mg/L,static,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,50,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,100,ppm,"environmental, unspecified",-,root weevil,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,48,mg/L,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,48,mg/L,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,2400,mg/L,"environmental, unspecified",-,yellow-faced bumblebee,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0045,g/m2,"environmental, unspecified",-,asian lady beetle,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.018312,g/m2,spray,-,cutworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,500,ppm,"topical, general",-,lacewing,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0112,g/m2,"environmental, unspecified",-,boll weevil,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,30,ppm,oral,-,cabbage looper,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.009,g/m2,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,400,ppm,leaching ,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,20,mg/L,"environmental, unspecified",-,encyrtid parasitoid,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0168128,g/m2,"environmental, unspecified",-,strawberry sap beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,500,ppm,"environmental, unspecified",-,yellow sac spider,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.112085,g/m2,"environmental, unspecified",-,red imported fire ant,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0084,g/m2,"topical, general",-,braconid parasitoid wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.01526,g/m2,spray,-,cutworm,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,30,ppm,oral,-,cabbage looper,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,50,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.00075,g/m2,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0886,g/m2,spray,-,yellow fever mosquito,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0100877,g/m2,spray,-,cutworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0049,mg/L,renewal,-,rainbow trout,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,20,mg/L,"environmental, unspecified",-,encyrtid parasitoid,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,5,ppm,"topical, general",-,asian lady beetle,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0003,g/m2,oral,-,cabbage looper,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,80000,mg/L,"environmental, unspecified",-,eastern tent caterpillar ,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0112085,g/m2,"environmental, unspecified",-,strawberry sap beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0001,mg/L,renewal,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0112,g/m2,"environmental, unspecified",-,boll weevil,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.021,mg/L,fumigation,-,confused flour beetle,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0168128,g/m2,"environmental, unspecified",-,meadow spittlebug,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.00075,g/m2,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,2000,mg/L,"environmental, unspecified",-,green peach aphid,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0084,g/m2,spray,-,braconid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,100,ppm,"environmental, unspecified",-,root weevil,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,80000,mg/L,"environmental, unspecified",-,eastern tent caterpillar ,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0112,g/m2,"environmental, unspecified",-,boll weevil,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,118,mg/L,"environmental, unspecified",-,lacewing,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.01,mg/L,renewal,-,chinook salmon,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0004,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,95.8608,mg/L,"environmental, unspecified",-,black vine weevil,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,50,ppm,"topical, general",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.021,mg/L,fumigation,-,confused flour beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0,mg/L,static,-,scud,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0003,g/m2,oral,-,cabbage looper,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0112085,g/m2,ground spray,-,cutworm,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0112,g/m2,"environmental, unspecified",-,boll weevil,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.08,ppm,"environmental, unspecified",-,red imported fire ant,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0001,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,30,mg/L,choice,-,cabbage looper,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,50,ppm,spray,-,spider mite destroyer,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0112085,g/m2,ground spray,-,cutworm,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.009,g/m2,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,50,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0084,g/m2,"topical, general",-,braconid parasitoid wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.118,g/m2,fumigation,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,20,mg/L,"environmental, unspecified",-,eulophid parasitoid,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,95.8608,mg/L,"environmental, unspecified",-,black vine weevil,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,80000,mg/L,"environmental, unspecified",-,eastern tent caterpillar ,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,11350,mg,"environmental, unspecified",-,red imported fire ant,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0003,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,5,ppm,"topical, general",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,0.2,mg/kg,"environmental, unspecified",-,flat bark beetle,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0045,g/m2,"environmental, unspecified",-,asian lady beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0112085,g/m2,ground spray,-,cutworm,ECOTOX,ECOTOX Details
