PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
6,LC50,-,mortality:acute,9.7,ppm,oral,-,cabbage looper,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,aquatic sowbug,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.257,g/m2,"environmental, unspecified",-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10,ppm,oral,-,cabbage looper,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,63.17,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.36,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.91,mg/L,static,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.05,ppm,spray,-,buff tailed bumblebee,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11.7,mg/L,"environmental, unspecified",-,european corn borer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.03,ppm,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1160,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.38,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,renewal,-,monkey river prawn,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.001,mg/L,direct,-,parasitic wasp,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.0002831,ug/mg 100 ml solv,"topical, general",-,lesser mealworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.36,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0000787,g/m2,"environmental, unspecified",-,wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.45,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.3,ppm,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10,ppm,"environmental, unspecified",-,sevenspotted lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.7,ppm,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.0000242,ug/mg 100 ml solv,"topical, general",-,lesser mealworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.000035,g/m2,"environmental, unspecified",-,wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.1,ppm,oral,-,oriental fruit moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0013,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.81,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,68.5,ppm,"environmental, unspecified",-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.92,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,94.4,ppm,oral,-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.107,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.2,mg/kg,direct,-,tropical isopod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.56,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.99,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.0003514,ug/mg 100 ml solv,"topical, general",-,lesser mealworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0002,mg/L,static,-,blue crab,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.1,ppm,oral,-,oriental fruit moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.55,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.066,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.78,mg/L,static,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.5,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0007,mg/L,static,-,midge,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.0002299,ug/mg 100 ml solv,"topical, general",-,lesser mealworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,renewal,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.77,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.005,mg/L,renewal,-,walking catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0022,mg/L,flow-through,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.35,ppm,oral,-,codling moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.4,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,65,ppm,"environmental, unspecified",-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.58,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.45,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0128,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.61,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0053,mg/L,flow-through,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0000305,g/m2,"environmental, unspecified",-,wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,229,ppm,"environmental, unspecified",-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.07,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.00005,g/m2,"environmental, unspecified",-,rust-red flour beetle,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.0000868,ug/mg 100 ml solv,"topical, general",-,lesser mealworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.77,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.42,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,67.05,ppm,"environmental, unspecified",-,corn earworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.16,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.0000214,ug/mg 100 ml solv,"topical, general",-,lesser mealworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.5,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,renewal,-,oriental river shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,16.6,mg/L,"environmental, unspecified",-,earwig,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.63,g/m2,oral,-,flea beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.86,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0008,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.072,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.001,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.081,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,43.61,ppm,"environmental, unspecified",-,corn earworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0059,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.64,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0011,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.0000803,ug/mg 100 ml solv,"topical, general",-,lesser mealworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.74,ppm,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,renewal,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0024,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0027,mg/L,static,-,blue crab,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10.14,g/m2,oral,-,flea beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.23,ppm,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.28,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,55.02,ppm,"environmental, unspecified",-,corn earworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1896,ppm,"environmental, unspecified",-,common cutworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0079,mg/L,renewal,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.79,mg/L,"environmental, unspecified",-,predatory mite,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.107,mg/L,renewal,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0023,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0022,mg/L,static,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.15,mg/L,static,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1050,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0046,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.7,mg/L,"environmental, unspecified",-,fall armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,static,-,backswimmer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.65,mg/L,static,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.78,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.8,ppm,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,170,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.001,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,isopod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11.79,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.263,g/m2,"environmental, unspecified",-,rust-red flour beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0447,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.38,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.84,mg/L,static,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0021,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,static,-,backswimmer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0000835,g/m2,"environmental, unspecified",-,wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.7,ppm,"environmental, unspecified",-,green peach aphid,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.76,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.17,mg/L,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.08,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.11,ppm,oral,-,oriental fruit moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,23.9,ppm,"environmental, unspecified",-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.36,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.8,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.0000275,ug/mg 100 ml solv,"topical, general",-,lesser mealworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.01,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,33,mg/L,"environmental, unspecified",-,european corn borer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.85,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.9,ppm,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.0001667,ug/mg 100 ml solv,"topical, general",-,lesser mealworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,593,mg/L,immersion,-,budworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0049,mg/L,flow-through,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0009,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.41,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,510,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.98,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.1387,g/m2,oral,-,flea beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.5,ppm,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.83,mg/L,static,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0091,mg/L,renewal,-,tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.144,ppm,"environmental, unspecified",-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.9,mg/L,static,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,renewal,-,oriental river shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.4,ppm,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.6,ppm,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
