PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
6,LC50,-,mortality:acute,10.446,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.434,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.1,mg/L,aquatic - not reported,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.97,mg/L,static,-,rohu,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,16,mg/L,aquatic - not reported,-,mud snail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.3,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.086,mg/L,flow-through,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.226,mg/L,static,-,white shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.4,mg/L,static,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,102,mg/kg,direct,-,worm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.8,mg/L,aquatic - not reported,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9,ppm,"environmental, unspecified",-,coffee borer beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.2,mg/L,aquatic - not reported,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.005,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.09,mg/L,aquatic - not reported,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.7,mg/L,renewal,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0002,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.58,mg/L,static,-,cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.7,mg/L,static,-,cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.08,mg/L,flow-through,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,16.8,mg/L,static,-,catla,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.002,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,42,mg/L,aquatic - not reported,-,leech,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.4,mg/L,static,-,rohu,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.164,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0042,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.25,mg/L,flow-through,-,white mullet,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,24.99,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.156,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,32,mg/L,aquatic - not reported,-,leech,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.5,mg/L,renewal,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0022,mg/L,static,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.63,mg/L,aquatic - not reported,-,"turbellarian, flatworm",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.537,mg/L,static,-,crayfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0002,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0087,mg/L,renewal,-,opossum shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,29.22,mg/L,static,-,rotifer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,12.29,mg/L,renewal,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0356,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.2,mg/L,static,-,rohu,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.03,mg/L,static,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.03,mg/L,aquatic - not reported,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.074,mg/L,static,-,green fish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.75,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,40,ppm,dipped or soaked,-,mirid bug,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,18.19,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.55,mg/L,aquatic - not reported,-,dragonfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0029,mg/L,static,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.038,mg/L,static,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.7,mg/L,renewal,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.021,mg/L,static,-,northern pink shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,2.8,mg/L,"environmental, unspecified",-,brown dog tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,0.06,ppm,"environmental, unspecified",-,mediterranean fruit fly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.016,mg/L,static,-,stonefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.3,mg/L,renewal,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0023,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.064,mg/L,flow-through,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0092,mg/L,aquatic - not reported,-,amphipod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,12.64,mg/L,renewal,-,african clawed frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.294,mg/L,static,-,stonefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.082,mg/L,flow-through,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.8,mg/L,static,-,brook trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,0.31,ppm,"environmental, unspecified",-,oriental fruit fly ,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.4,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0046,mg/L,static,-,house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.2,mg/L,aquatic - not reported,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,25.3,mg/L,-,-,striped riceborer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.4,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.801,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8,mg/L,renewal,-,argentine toad,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,14.3,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.2,mg/L,aquatic - not reported,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,68,mg/L,"environmental, unspecified",-,brown dog tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.635,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,31,mg/L,static,-,rotifer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.2,mg/L,renewal,-,argentine toad,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.835,mg/L,soil,-,beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,45,mg/L,static,-,brine shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0083,mg/L,static,-,mysid,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,180,ppm,oral,-,mallard duck,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0006,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,16.8,mg/L,static,-,rohu,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,32,ppm,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11.01,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0009,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.061,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,42,ppm,oral,-,brown-headed cowbird,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.4,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0029,mg/L,aquatic - not reported,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.477,mg/L,aquatic - not reported,-,bog frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.019,mg/L,aquatic - not reported,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.032,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,24,mg/L,static,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.33,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.3,mg/L,aquatic - not reported,-,dragonfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10.5,mg/L,static,-,kuruma shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.002,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0087,mg/L,static,-,kuruma shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.1,mg/L,renewal,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0085,mg/L,static,-,kuruma shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11.83,mg/L,static,-,eastern rainbow fish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.134,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,29.5,mg/L,renewal,-,chinook salmon,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.5,mg/L,static,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.793,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0013,mg/L,static,-,smooth caridina,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.136,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11.2,mg/L,renewal,-,argentine toad,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0021,mg/L,static,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.2,mg/L,static,-,rohu,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.08,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.7,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,110,mg/L,"environmental, unspecified",-,european corn borer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.2,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.22,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.15,mg/L,static,-,"ide, silver or golden orfe",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.97,mg/L,renewal,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,31.0427,mg/L,renewal,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.17,mg/L,renewal,-,inland silverside,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.53,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0018,mg/L,static,-,house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,185,ppm,"environmental, unspecified",-,southern cattle tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11.4,mg/L,"environmental, unspecified",-,lacewing,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.47,mg/L,flow-through,-,sheepshead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.09,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.8487,mg/L,renewal,-,fish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.683,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,13.183,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.52,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.2,mg/L,static,-,catla,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.003,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,32,ppm,oral,-,mallard duck,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.7,mg/L,renewal,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.1,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.6,mg/L,renewal,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.016,mg/L,renewal,-,amphipod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.512,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.168,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0355,mg/L,aquatic - not reported,-,rice bloodworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.048,mg/L,static,-,pouch snail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0032,mg/L,static,-,house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.022,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.62,mg/L,renewal,-,inland silverside,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.84,mg/L,renewal,-,african clawed frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.16,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.001,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.8,mg/L,aquatic - not reported,-,nile tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,29.1,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.17,mg/L,aquatic - not reported,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.7,mg/L,renewal,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.22,mg/L,flow-through,-,green fish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.9,mg/L,renewal,-,argentine toad,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.25,mg/L,static,-,hermit crab,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10,mg/L,flow-through,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.528,mg/L,static,-,"snail, marsh rams-horn",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0033,mg/L,static,-,smooth caridina,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,23.4,mg/L,static,-,crucian carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.25,mg/L,renewal,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,20,mg/L,aquatic - not reported,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.7,mg/L,static,-,kutum,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0019,mg/L,renewal,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.28,ppm,dipped or soaked,-,wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0168,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.083,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.09,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11,mg/L,aquatic - not reported,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.11,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,470,mg/L,"environmental, unspecified",-,lone star tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,18.57,mg/L,renewal,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.52,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.2,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.021,mg/L,static,-,northern pink shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0001,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.996,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,16.8,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.22,mg/L,static,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0008,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.152,mg/L,static,-,stonefly,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.02,ug/eu,"environmental, unspecified",-,aphid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.3,mg/L,static,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.846,mg/L,static,-,crayfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8,mg/L,static,-,black bullhead,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.056,mg/L,flow-through,-,green fish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0002,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.5,mg/L,static,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.1,mg/L,aquatic - not reported,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.76,mg/L,static,-,cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,29.22,mg/L,static,-,rotifer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0006,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0268,mg/L,renewal,-,amphipod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0035,mg/L,static,-,house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7,mg/L,dipped or soaked,-,latania scale ,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,21.9125,mg/L,culture medium,-,pig,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.44,mg/L,static,-,eastern rainbow fish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.151,ppm,static,-,tooth carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.19,mg/L,static,-,"lake trout, siscowet",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.025,mg/L,static,-,stonefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.142,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.7,mg/L,static,-,"oligochaete, worm",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,31.347,mg/L,renewal,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.165,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.086,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0085,mg/L,renewal,-,opossum shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.021,mg/L,aquatic - not reported,-,amphipod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.17,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.5,mg/L,static,-,roach,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.5,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.6,ppm,spray,-,canada goose,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,340,ppm,"environmental, unspecified",-,brown ear tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,19.1,ppm,dipped or soaked,-,brown planthopper,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.3,mg/L,static,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,74.2,ppm,oral,-,tropical isopod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,24,mg/L,static,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.602,mg/L,static,-,lake trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,25340,mg/L,dipped or soaked,-,mite,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.08,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0294,mg/L,static,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8,mg/L,static,-,trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.9,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,649,ppm,oral,-,mallard duck,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.022,mg/L,aquatic - not reported,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0013,mg/L,aquatic - not reported,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.026,mg/L,aquatic - not reported,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0022,mg/L,static,-,house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.218,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.44,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,5400,ppm,direct,-,wireworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.33,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.19,mg/L,static,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,180.12,ppm,dipped or soaked,-,coffee borer beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,96.6,mg/L,static,-,ciliate,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.8,mg/L,aquatic - not reported,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.12,mg/L,static,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,14.16,mg/L,static,-,snail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.6,mg/L,aquatic - not reported,-,molly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.07,mg/L,flow-through,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0007,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.7146,mg/L,static,-,foothill yellow-legged frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,400,ppm,"environmental, unspecified",-,brown ear tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.4,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,41.7,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.42,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.009,mg/L,aquatic - not reported,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0151,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.3,mg/L,aquatic - not reported,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0695,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.085,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.73888,mg/L,renewal,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.5,mg/L,static,-,oriental weatherfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,23,mg/L,"environmental, unspecified",-,lacewing,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,42,ppm,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.76,mg/L,renewal,-,sacromento splittail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,545,mg/L,renewal,-,chinook salmon,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0024,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
